Property,Model,Nanofluid_Type,Temperature_C,Concentration_vol,Predicted
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,18.0,0.05,0.6393547415436793
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,18.5,0.05,0.6404773007532234
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,19.0,0.05,0.6416008678298442
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,19.5,0.05,0.6427254693627653
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,20.0,0.05,0.6450620127232678
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,20.5,0.05,0.6461887713528107
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,21.0,0.05,0.6473166562932051
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,21.5,0.05,0.6484457014702382
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,22.0,0.05,0.6495759420976513
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,22.5,0.05,0.6507074144551491
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,23.0,0.05,0.6519044933691956
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,23.5,0.05,0.6530385411725769
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,24.0,0.05,0.6541739337037767
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,24.5,0.05,0.6553107092655236
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,25.0,0.05,0.6574623571337991
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,25.5,0.05,0.6586020132099543
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,26.0,0.05,0.6597431659794281
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,26.5,0.05,0.6608858521646869
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,27.0,0.05,0.6620301075322228
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,27.5,0.05,0.663175966670028
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,28.0,0.05,0.664401774963694
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,28.5,0.05,0.6655509395869624
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,29.0,0.05,0.6667018024684661
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,29.5,0.05,0.667854391286066
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,30.0,0.05,0.6704839294980568
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,30.5,0.05,0.6716400439416089
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,31.0,0.05,0.6727979529097937
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,31.5,0.05,0.6739576737553855
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,32.0,0.05,0.6751192207359619
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,32.5,0.05,0.6762826048146594
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,33.0,0.05,0.6775167619945222
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,33.5,0.05,0.6786838390059626
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,34.0,0.05,0.6798527642997795
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,34.5,0.05,0.6810235337428623
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,35.0,0.05,0.6833785715015948
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,35.5,0.05,0.6845530577761786
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,36.0,0.05,0.6857292916676967
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,36.5,0.05,0.686907309121889
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,37.0,0.05,0.6880870831428227
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,37.5,0.05,0.6892685816789528
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,38.0,0.05,0.6905229423766523
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,38.5,0.05,0.6917077728312401
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,39.0,0.05,0.6928941998612449
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,39.5,0.05,0.6940821697719177
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,40.0,0.05,0.6962949486727443
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,40.5,0.05,0.6974863809891558
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,41.0,0.05,0.698678599453681
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,41.5,0.05,0.6998720875470604
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,42.0,0.05,0.7010667618101829
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,42.5,0.05,0.7022625325398841
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,43.0,0.05,0.703525913880549
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,43.5,0.05,0.7047235830681767
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,44.0,0.05,0.7059220413932806
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,44.5,0.05,0.7071211734610958
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,45.0,0.05,0.7097668584446656
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,45.5,0.05,0.7109682875805745
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,46.0,0.05,0.7121686827085247
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,46.5,0.05,0.7133692240409623
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,47.0,0.05,0.7145697630739306
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,47.5,0.05,0.7157701446341062
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,48.0,0.05,0.7170241245693112
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,48.5,0.05,0.7182236990181303
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,49.0,0.05,0.7194226105480531
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,49.5,0.05,0.7206206774427405
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,50.0,0.05,0.722951180962021
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,10.0,0.05,0.6133790461630781
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,10.5,0.05,0.6145399701348963
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,11.0,0.05,0.615702469207516
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,11.5,0.05,0.6168664954753709
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,12.0,0.05,0.6180320063251473
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,12.5,0.05,0.619198964315906
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,13.0,0.05,0.6204302479618314
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,13.5,0.05,0.6216000079523198
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,14.0,0.05,0.6227711324720495
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,14.5,0.05,0.6239436034052604
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,15.0,0.05,0.6263767652226313
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,15.5,0.05,0.6275518922674038
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,16.0,0.05,0.6287283373995345
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,16.5,0.05,0.6299060992676149
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,17.0,0.05,0.6310851802570715
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,17.5,0.05,0.6322655862952786
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,18.0,0.05,0.6335159518434741
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,18.5,0.05,0.6346990389198593
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,19.0,0.05,0.635883488043801
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,19.5,0.05,0.6370693172487604
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,20.0,0.05,0.6394872031349604
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,20.5,0.05,0.6406758563196756
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,21.0,0.05,0.6418659576949703
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,21.5,0.05,0.6430575338708016
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,22.0,0.05,0.644250613020859
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,22.5,0.05,0.6454452246444302
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,23.0,0.05,0.6467143899341474
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,23.5,0.05,0.6479121591028605
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,24.0,0.05,0.6491115547868023
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,24.5,0.05,0.6503126093702348
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,25.0,0.05,0.6527378092167224
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,25.5,0.05,0.6539422789490484
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,26.0,0.05,0.6551485044163853
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,26.5,0.05,0.6563565169746401
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,27.0,0.05,0.6575663471114145
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,27.5,0.05,0.6587780242035106
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,28.0,0.05,0.6600799683500228
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,28.5,0.05,0.6612954218359942
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,29.0,0.05,0.6625128013415965
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,29.5,0.05,0.6637321294103217
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,30.0,0.05,0.6664092166082131
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,30.5,0.05,0.6676325000306221
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,31.0,0.05,0.6688577849747256
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,31.5,0.05,0.6700850834535892
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,32.0,0.05,0.6713144042952729
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,32.5,0.05,0.6725457529302057
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,33.0,0.05,0.6738524214387961
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,33.5,0.05,0.6750878273244002
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,34.0,0.05,0.676325254850528
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,34.5,0.05,0.6775646938238921
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,35.0,0.05,0.6801060267507995
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,35.5,0.05,0.6813494983438529
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,36.0,0.05,0.6825948657130582
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,36.5,0.05,0.683842158084572
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,37.0,0.05,0.6850913415653695
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,37.5,0.05,0.6863423770260005
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,38.0,0.05,0.6876669554554731
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,38.5,0.05,0.6889215557987872
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,39.0,0.05,0.6901778578494896
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,39.5,0.05,0.6914358001016312
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,40.0,0.05,0.6937248634321939
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,40.5,0.05,0.6949864385739887
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,41.0,0.05,0.6962488726719798
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,41.5,0.05,0.6975126406868641
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,42.0,0.05,0.6987776504720216
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,42.5,0.05,0.700043803474717
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,43.0,0.05,0.7013776048334188
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,43.5,0.05,0.702645722628591
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,44.0,0.05,0.7039146488524803
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,44.5,0.05,0.7051842586770387
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,45.0,0.05,0.7078949440934476
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,45.5,0.05,0.7091668419031476
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,46.0,0.05,0.7104376865362289
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,46.5,0.05,0.7117086483174112
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,47.0,0.05,0.7129795687648162
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,47.5,0.05,0.714250282647305
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,48.0,0.05,0.7155745356856088
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,48.5,0.05,0.7168443138324382
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,49.0,0.05,0.7181133494220417
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,49.5,0.05,0.7193814504686686
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,50.0,0.05,0.7216888536898498
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,10.0,0.1,0.6255305039450862
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,10.5,0.1,0.62658136624158
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,11.0,0.1,0.6276409140088552
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,11.5,0.1,0.6287089406001796
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,12.0,0.1,0.6297852367666518
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,12.5,0.1,0.630869590681837
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,13.0,0.1,0.6320182508629726
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,13.5,0.1,0.6331180746136696
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,14.0,0.1,0.6342253054259901
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,14.5,0.1,0.6353397214251173
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,15.0,0.1,0.6375803817549142
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,15.5,0.1,0.6387086900120655
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,16.0,0.1,0.6398433060578721
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,16.5,0.1,0.6409841956849351
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,17.0,0.1,0.6421311251292714
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,17.5,0.1,0.6432838583534759
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,18.0,0.1,0.6445170654417423
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,18.5,0.1,0.6456806892167646
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,19.0,0.1,0.6468493954196071
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,19.5,0.1,0.648022939331041
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,20.0,0.1,0.6505194063331007
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,20.5,0.1,0.6517018833299588
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,21.0,0.1,0.65288845174557
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,21.5,0.1,0.6540788589496521
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,22.0,0.1,0.6552728504734269
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,22.5,0.1,0.6564701700707537
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,23.0,0.1,0.6577454326840025
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,23.5,0.1,0.6589486329015658
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,24.0,0.1,0.6601543824403461
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,24.5,0.1,0.6613624186086563
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,25.0,0.1,0.6637274762021822
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,25.5,0.1,0.6649392919033132
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,26.0,0.1,0.6661525978770145
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,26.5,0.1,0.6673671261750398
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,27.0,0.1,0.668582607739455
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,27.5,0.1,0.6697987724889684
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,28.0,0.1,0.6710874273028758
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,28.5,0.1,0.6723041445291346
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,29.0,0.1,0.6735207294498013
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,29.5,0.1,0.6747369087926545
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,30.0,0.1,0.6773273714108989
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,30.5,0.1,0.6785419176234218
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,31.0,0.1,0.679755235446981
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,31.5,0.1,0.6809670499383801
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,32.0,0.1,0.6821770859829839
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,32.5,0.1,0.6833850683946628
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,33.0,0.1,0.6846586027675479
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,33.5,0.1,0.6858616525709971
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,34.0,0.1,0.6870618237586613
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,34.5,0.1,0.6882588418633389
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,35.0,0.1,0.6906816327810508
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,35.5,0.1,0.6918715811808702
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,36.0,0.1,0.6930574980389562
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,36.5,0.1,0.6942391692467543
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,37.0,0.1,0.6954163234810667
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,37.5,0.1,0.6965886903403286
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,38.0,0.1,0.697825273520407
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,38.5,0.1,0.6989872585860119
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,39.0,0.1,0.7001436515469863
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,39.5,0.1,0.701294186626832
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,40.0,0.1,0.7037229453079173
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,40.5,0.1,0.7048616981037409
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,41.0,0.1,0.7059930791571709
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,41.5,0.1,0.7071175539324791
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,42.0,0.1,0.7082348644346872
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,42.5,0.1,0.7093447544754817
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,43.0,0.1,0.7105167764408982
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,43.5,0.1,0.711611064615691
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,44.0,0.1,0.7126971753894362
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,44.5,0.1,0.713774860577444
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,45.0,0.1,0.7159589882793113
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,45.5,0.1,0.7170200259980158
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,46.0,0.1,0.7180709675437315
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,46.5,0.1,0.7191125133377578
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,47.0,0.1,0.7201444268264321
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,47.5,0.1,0.7211664739842236
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,48.0,0.1,0.7222287205400654
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,48.5,0.1,0.7232303433919038
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,49.0,0.1,0.724221413641406
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,49.5,0.1,0.7252017080065047
Thermal Conductivity,Ensemble,Fe3O4-Al2O3-TiO2,50.0,0.1,0.727293014094747
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,10.0,0.1,0.6215457167993572
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,10.5,0.1,0.6226333283021455
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,11.0,0.1,0.6237298043886209
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,11.5,0.1,0.6248349195109524
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,12.0,0.1,0.625948445797245
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,12.5,0.1,0.6270701531289622
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,13.0,0.1,0.6282567933945525
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,13.5,0.1,0.6293941638645603
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,14.0,0.1,0.6305390123244691
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,14.5,0.1,0.631691100450114
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,15.0,0.1,0.6339569349923936
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,15.5,0.1,0.6351229656805969
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,16.0,0.1,0.6362953246924262
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,16.5,0.1,0.63747395229615
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,17.0,0.1,0.6386586016661515
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,17.5,0.1,0.639849024506817
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,18.0,0.1,0.6411178022828954
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,18.5,0.1,0.6423190216723256
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,19.0,0.1,0.6435252615712359
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,19.5,0.1,0.6447362685445654
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,20.0,0.1,0.6472378289751362
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,20.5,0.1,0.6484576054405183
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,21.0,0.1,0.6496813823198168
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,21.5,0.1,0.6509089021676274
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,22.0,0.1,0.6521399067022224
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,22.5,0.1,0.6533741368690126
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,23.0,0.1,0.6546894483939987
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,23.5,0.1,0.6559293498781441
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,24.0,0.1,0.6571716958050732
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,24.5,0.1,0.6584162246322636
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,25.0,0.1,0.6609285453270556
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,25.5,0.1,0.6621766534649817
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,26.0,0.1,0.6634261572158032
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,26.5,0.1,0.664676793438779
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,27.0,0.1,0.6659282987212188
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,27.5,0.1,0.6671804094266917
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,28.0,0.1,0.6685111421748257
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,28.5,0.1,0.6697636721550976
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,29.0,0.1,0.6710160157692047
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,29.5,0.1,0.6722679089425926
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,30.0,0.1,0.674874642557549
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,30.5,0.1,0.6761248426641698
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,31.0,0.1,0.6773738002673003
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,31.5,0.1,0.6786212515359858
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,32.0,0.1,0.6798669328009479
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,32.5,0.1,0.6811105805938383
Thermal Conductivity,Ensemble,Fe2O3-Al2O3-TiO2,33.0,0.1,0.6824237407083443
